File is used to store test data from the program
The data is Lines Drawn Per CPU-CLock for: 
OpenGL	DDA	Bresenham's	Naive
1.#INF	37	740	82.2222
1.#INF	37.05	741	82.3333
1.#INF	37.1	742	82.4444
1.#INF	37.15	743	82.5556
1.#INF	37.2	744	82.6667
1.#INF	37.25	745	82.7778
1.#INF	35.5238	746	82.8889
1.#INF	35.5714	747	83
1.#INF	35.619	748	83.1111
1.#INF	35.6667	749	83.2222
1.#INF	35.7143	750	83.3333
1.#INF	35.7619	751	83.4444
1.#INF	35.8095	752	83.5556
1.#INF	35.8571	753	83.6667
1.#INF	35.9048	754	75.4
1.#INF	35.9524	755	75.5
1.#INF	36	756	75.6
1.#INF	36.0476	757	75.7
1.#INF	36.0952	758	75.8
1.#INF	36.1429	759	75.9
1.#INF	36.1905	760	76
1.#INF	36.2381	761	76.1
1.#INF	36.2857	762	76.2
1.#INF	36.3333	763	76.3
1.#INF	36.381	764	76.4
1.#INF	36.4286	765	76.5
1.#INF	36.4762	766	76.6
1.#INF	36.5238	767	76.7
1.#INF	36.5714	768	76.8
1.#INF	36.619	769	76.9
1.#INF	36.6667	770	77
1.#INF	36.7143	771	77.1
1.#INF	36.7619	772	77.2
1.#INF	36.8095	773	77.3
1.#INF	36.8571	774	77.4
1.#INF	36.9048	775	77.5
1.#INF	36.9524	776	77.6
1.#INF	37	777	77.7
1.#INF	37.0476	778	77.8
1.#INF	37.0952	779	77.9
1.#INF	37.1429	780	78
1.#INF	37.1905	781	78.1
1.#INF	37.2381	782	78.2
1.#INF	37.2857	783	78.3
1.#INF	37.3333	784	78.4
1.#INF	37.381	785	78.5
1.#INF	37.4286	786	78.6
1.#INF	37.4762	787	78.7
1.#INF	37.5238	788	78.8
1.#INF	37.5714	789	78.9
1.#INF	37.619	790	79
1.#INF	37.6667	791	79.1
1.#INF	37.7143	792	79.2
1.#INF	37.7619	793	79.3
1.#INF	37.8095	794	79.4
1.#INF	37.8571	795	79.5
1.#INF	37.9048	796	79.6
1.#INF	37.9524	797	79.7
1.#INF	38	798	79.8
1.#INF	38.0476	799	79.9
1.#INF	38.0952	800	80
1.#INF	38.1429	801	80.1
1.#INF	38.1905	802	80.2
1.#INF	38.2381	803	80.3
1.#INF	38.2857	804	80.4
1.#INF	38.3333	805	80.5
1.#INF	38.381	806	80.6
1.#INF	38.4286	403.5	80.7
1.#INF	38.4762	404	80.8
1.#INF	38.5238	404.5	80.9
1.#INF	38.5714	405	81
1.#INF	38.619	405.5	81.1
1.#INF	38.6667	406	81.2
1.#INF	38.7143	406.5	81.3
1.#INF	38.7619	407	81.4
1.#INF	38.8095	407.5	81.5
1.#INF	38.8571	408	81.6
1.#INF	38.9048	408.5	81.7
1.#INF	38.9524	409	81.8
1.#INF	39	409.5	81.9
1.#INF	39.0476	410	82
1.#INF	39.0952	410.5	82.1
1.#INF	39.1429	411	82.2
1.#INF	39.1905	411.5	82.3
1.#INF	39.2381	412	82.4
1.#INF	39.2857	412.5	82.5
1.#INF	39.3333	413	82.6
1.#INF	39.381	413.5	82.7
1.#INF	39.4286	414	82.8
1.#INF	39.4762	414.5	82.9
1.#INF	39.5238	415	83
1.#INF	39.5714	415.5	83.1
1.#INF	39.619	416	83.2
1.#INF	39.6667	416.5	83.3
1.#INF	39.7143	417	83.4
1.#INF	39.7619	417.5	83.5
1.#INF	39.8095	418	83.6
1.#INF	39.8571	418.5	83.7
1.#INF	39.9048	419	83.8
1.#INF	39.9524	419.5	83.9
1.#INF	40	420	84
1.#INF	40.0476	420.5	84.1
1.#INF	38.2727	421	84.2
1.#INF	38.3182	421.5	84.3
1.#INF	38.3636	422	84.4
1.#INF	38.4091	422.5	84.5
1.#INF	38.4545	423	84.6
1.#INF	38.5	423.5	84.7
1.#INF	38.5455	424	84.8
1.#INF	38.5909	424.5	84.9
1.#INF	38.6364	425	85
1.#INF	38.6818	425.5	85.1
1.#INF	38.7273	426	85.2
1.#INF	38.7727	426.5	85.3
1.#INF	38.8182	427	85.4
1.#INF	38.8636	427.5	85.5
1.#INF	38.9091	428	85.6
1.#INF	38.9545	428.5	77.9091
1.#INF	37.3043	429	78
1.#INF	37.3478	429.5	78.0909
1.#INF	37.3913	430	78.1818
1.#INF	37.4348	430.5	78.2727
1.#INF	37.4783	431	78.3636
1.#INF	37.5217	431.5	78.4545
1.#INF	37.5652	432	78.5455
1.#INF	37.6087	432.5	78.6364
1.#INF	37.6522	433	78.7273
1.#INF	37.6957	433.5	78.8182
1.#INF	37.7391	434	78.9091
1.#INF	37.7826	434.5	79
1.#INF	37.8261	435	79.0909
1.#INF	37.8696	435.5	79.1818
1.#INF	37.913	436	79.2727
1.#INF	37.9565	436.5	79.3636
1.#INF	38	437	79.4545
1.#INF	38.0435	437.5	79.5455
1.#INF	38.087	438	79.6364
1.#INF	38.1304	438.5	79.7273
1.#INF	38.1739	439	79.8182
1.#INF	38.2174	439.5	79.9091
1.#INF	38.2609	440	80
1.#INF	38.3043	440.5	80.0909
1.#INF	38.3478	441	80.1818
1.#INF	38.3913	441.5	80.2727
1.#INF	38.4348	442	80.3636
1.#INF	38.4783	442.5	80.4545
1.#INF	38.5217	443	80.5455
1.#INF	36.9583	443.5	80.6364
1.#INF	37	444	80.7273
1.#INF	37.0417	444.5	80.8182
1.#INF	37.0833	445	80.9091
1.#INF	35.64	445.5	81
1.#INF	35.68	446	81.0909
1.#INF	35.72	446.5	81.1818
1.#INF	35.76	447	81.2727
1.#INF	35.8	447.5	81.3636
1.#INF	35.84	448	81.4545
1.#INF	35.88	448.5	81.5455
1.#INF	35.92	449	81.6364
1.#INF	35.96	449.5	81.7273
1.#INF	36	450	81.8182
1.#INF	36.04	450.5	81.9091
1.#INF	36.08	451	82
1.#INF	36.12	451.5	82.0909
1.#INF	34.7692	452	82.1818
1.#INF	34.8077	452.5	82.2727
1.#INF	34.8462	453	82.3636
1.#INF	34.8846	453.5	82.4545
1.#INF	34.9231	454	82.5455
1.#INF	34.9615	454.5	82.6364
1.#INF	35	455	82.7273
1.#INF	35.0385	455.5	82.8182
1.#INF	35.0769	456	82.9091
1.#INF	35.1154	456.5	83
1.#INF	35.1538	457	83.0909
1.#INF	35.1923	457.5	83.1818
1.#INF	35.2308	458	83.2727
1.#INF	35.2692	458.5	83.3636
1.#INF	35.3077	459	83.4545
1.#INF	35.3462	459.5	83.5455
1.#INF	35.3846	460	76.6667
1.#INF	35.4231	460.5	76.75
1.#INF	35.4615	461	76.8333
1.#INF	35.5	461.5	76.9167
1.#INF	35.5385	462	77
1.#INF	35.5769	462.5	77.0833
1.#INF	35.6154	463	77.1667
1.#INF	35.6538	463.5	77.25
1.#INF	35.6923	464	77.3333
1.#INF	35.7308	464.5	77.4167
1.#INF	35.7692	465	77.5
1.#INF	35.8077	465.5	77.5833
1.#INF	35.8462	466	77.6667
1.#INF	35.8846	466.5	77.75
1.#INF	35.9231	467	77.8333
935	35.9615	467.5	77.9167
936	36	468	78
937	36.0385	468.5	78.0833
938	36.0769	469	78.1667
939	36.1154	469.5	78.25
940	36.1538	470	78.3333
941	36.1923	470.5	78.4167
942	36.2308	471	78.5
943	36.2692	471.5	78.5833
944	36.3077	472	78.6667
945	36.3462	472.5	78.75
946	36.3846	473	78.8333
947	36.4231	473.5	78.9167
948	36.4615	474	79
949	36.5	474.5	79.0833
950	36.5385	475	79.1667
951	36.5769	475.5	79.25
952	36.6154	476	79.3333
953	36.6538	476.5	79.4167
954	36.6923	477	79.5
955	36.7308	477.5	79.5833
956	36.7692	478	79.6667
957	36.8077	478.5	79.75
958	36.8462	479	79.8333
959	36.8846	479.5	79.9167
960	36.9231	480	80
961	36.9615	480.5	80.0833
962	37	481	80.1667
963	37.0385	481.5	80.25
964	37.0769	482	80.3333
965	37.1154	482.5	80.4167
966	37.1538	483	80.5
967	37.1923	483.5	80.5833
968	37.2308	484	80.6667
969	37.2692	484.5	80.75
970	37.3077	485	80.8333
971	37.3462	485.5	80.9167
972	37.3846	486	81
973	37.4231	486.5	81.0833
974	37.4615	487	81.1667
975	37.5	487.5	81.25
976	37.5385	488	81.3333
977	37.5769	488.5	81.4167
978	36.2222	489	81.5
979	36.2593	489.5	81.5833
980	36.2963	490	81.6667
981	36.3333	490.5	81.75
982	36.3704	491	81.8333
983	36.4074	491.5	81.9167
984	36.4444	492	82
985	36.4815	492.5	82.0833
986	36.5185	493	82.1667
987	36.5556	493.5	82.25
988	36.5926	494	82.3333
989	36.6296	494.5	82.4167
990	36.6667	495	82.5
991	36.7037	495.5	82.5833
992	36.7407	496	82.6667
993	36.7778	496.5	82.75
994	36.8148	497	82.8333
995	36.8519	497.5	82.9167
996	36.8889	498	83
997	35.6071	498.5	83.0833
998	35.6429	499	83.1667
999	35.6786	499.5	83.25
1000	35.7143	500	83.3333
1001	35.75	500.5	83.4167
1002	35.7857	501	83.5
1003	35.8214	501.5	83.5833
1004	35.8571	502	83.6667
1005	35.8929	502.5	83.75
1006	35.9286	503	83.8333
1007	35.9643	503.5	83.9167
1008	36	504	84
1009	36.0357	504.5	84.0833
1010	36.0714	505	84.1667
1011	36.1071	505.5	84.25
1012	36.1429	506	84.3333
1013	36.1786	506.5	84.4167
1014	36.2143	507	84.5
1015	36.25	507.5	84.5833
1016	36.2857	508	84.6667
1017	36.3214	508.5	84.75
1018	36.3571	509	84.8333
1019	36.3929	509.5	78.3846
1020	36.4286	510	78.4615
1021	36.4643	510.5	78.5385
1022	36.5	511	78.6154
1023	36.5357	511.5	78.6923
1024	36.5714	512	78.7692
1025	36.6071	512.5	78.8462
1026	36.6429	513	78.9231
1027	36.6786	513.5	79
1028	36.7143	514	79.0769
1029	36.75	514.5	79.1538
1030	36.7857	515	79.2308
1031	36.8214	515.5	79.3077
1032	36.8571	516	79.3846
1033	36.8929	516.5	79.4615
1034	36.9286	517	79.5385
1035	36.9643	517.5	79.6154
1036	37	518	79.6923
1037	37.0357	518.5	79.7692
1038	37.0714	519	79.8462
1039	37.1071	519.5	79.9231
1040	37.1429	520	80
1041	37.1786	520.5	80.0769
1042	37.2143	521	80.1538
1043	37.25	521.5	80.2308
1044	37.2857	522	80.3077
1045	37.3214	522.5	80.3846
1046	37.3571	523	80.4615
1047	37.3929	523.5	80.5385
1048	37.4286	524	80.6154
1049	37.4643	524.5	80.6923
1050	37.5	525	80.7692
1051	37.5357	525.5	80.8462
1052	37.5714	526	80.9231
1053	37.6071	526.5	81
1054	37.6429	527	81.0769
1055	37.6786	527.5	81.1538
1056	37.7143	528	81.2308
1057	37.75	528.5	81.3077
1058	37.7857	529	81.3846
1059	37.8214	529.5	81.4615
1060	37.8571	530	81.5385
1061	37.8929	530.5	81.6154
1062	37.9286	531	81.6923
1063	37.9643	531.5	81.7692
1064	38	532	81.8462
1065	38.0357	532.5	81.9231
1066	38.0714	533	82
1067	38.1071	533.5	82.0769
1068	38.1429	534	82.1538
1069	38.1786	534.5	82.2308
1070	38.2143	535	82.3077
1071	38.25	535.5	82.3846
1072	38.2857	536	82.4615
1073	38.3214	536.5	82.5385
1074	38.3571	537	82.6154
1075	38.3929	537.5	82.6923
1076	38.4286	538	82.7692
1077	38.4643	538.5	82.8462
1078	38.5	539	82.9231
1079	38.5357	539.5	83
1080	38.5714	540	83.0769
1081	38.6071	540.5	83.1538
1082	38.6429	541	83.2308
1083	38.6786	541.5	83.3077
1084	38.7143	542	83.3846
1085	38.75	542.5	77.5
1086	38.7857	543	77.5714
1087	38.8214	543.5	77.6429
1088	38.8571	544	77.7143
1089	38.8929	544.5	77.7857
1090	37.5862	545	77.8571
1091	37.6207	545.5	77.9286
1092	37.6552	546	78
1093	37.6897	546.5	78.0714
1094	36.4667	547	78.1429
1095	36.5	547.5	78.2143
1096	36.5333	548	78.2857
1097	36.5667	548.5	78.3571
1098	36.6	549	78.4286
1099	36.6333	549.5	78.5
1100	36.6667	550	78.5714
1101	36.7	550.5	78.6429
1102	36.7333	551	78.7143
1103	36.7667	551.5	78.7857
1104	36.8	552	78.8571
1105	36.8333	552.5	78.9286
1106	36.8667	553	79
1107	36.9	553.5	79.0714
1108	36.9333	554	79.1429
1109	36.9667	554.5	79.2143
1110	37	555	79.2857
1111	37.0333	555.5	79.3571
1112	37.0667	556	79.4286
1113	37.1	556.5	79.5
1114	37.1333	557	79.5714
1115	37.1667	557.5	79.6429
1116	37.2	558	79.7143
1117	37.2333	558.5	79.7857
1118	37.2667	559	79.8571
1119	37.3	559.5	79.9286
1120	37.3333	560	80
1121	37.3667	560.5	80.0714
1122	37.4	561	80.1429
1123	37.4333	561.5	80.2143
1124	37.4667	562	80.2857
1125	37.5	562.5	80.3571
1126	37.5333	563	80.4286
1127	37.5667	563.5	80.5
1128	37.6	564	80.5714
1129	37.6333	564.5	80.6429
1130	37.6667	565	80.7143
1131	37.7	565.5	80.7857
1132	37.7333	566	80.8571
1133	37.7667	566.5	80.9286
1134	36.5806	567	75.6
1135	36.6129	567.5	75.6667
1136	36.6452	568	75.7333
1137	36.6774	568.5	75.8
1138	36.7097	569	75.8667
1139	36.7419	569.5	75.9333
1140	36.7742	570	76
1141	36.8065	570.5	76.0667
1142	36.8387	571	76.1333
1143	36.871	571.5	76.2
1144	36.9032	572	76.2667
1145	36.9355	572.5	76.3333
1146	36.9677	573	76.4
1147	37	573.5	76.4667
1148	37.0323	574	76.5333
1149	37.0645	574.5	76.6
1150	37.0968	575	76.6667
1151	37.129	575.5	76.7333
1152	37.1613	576	76.8
1153	37.1935	576.5	76.8667
1154	37.2258	577	76.9333
1155	37.2581	577.5	77
1156	37.2903	578	77.0667
1157	37.3226	578.5	77.1333
1158	37.3548	579	77.2
1159	37.3871	579.5	77.2667
1160	37.4194	580	77.3333
1161	37.4516	580.5	77.4
1162	37.4839	581	77.4667
1163	37.5161	581.5	77.5333
1164	37.5484	582	77.6
1165	37.5806	582.5	77.6667
1166	37.6129	583	77.7333
1167	37.6452	583.5	77.8
1168	37.6774	584	77.8667
1169	37.7097	584.5	77.9333
1170	37.7419	585	78
1171	37.7742	585.5	78.0667
1172	37.8065	586	78.1333
1173	37.8387	586.5	78.2
1174	37.871	587	78.2667
1175	37.9032	587.5	78.3333
1176	37.9355	588	78.4
1177	37.9677	588.5	78.4667
1178	38	589	78.5333
1179	38.0323	589.5	78.6
1180	38.0645	590	78.6667
1181	38.0968	590.5	78.7333
1182	38.129	591	78.8
1183	38.1613	591.5	78.8667
1184	38.1935	592	78.9333
1185	38.2258	592.5	79
1186	38.2581	593	79.0667
1187	38.2903	593.5	79.1333
1188	38.3226	594	79.2
1189	38.3548	594.5	79.2667
1190	38.3871	595	79.3333
1191	38.4194	595.5	79.4
1192	38.4516	596	79.4667
1193	38.4839	596.5	79.5333
1194	38.5161	597	79.6
1195	38.5484	597.5	79.6667
1196	38.5806	598	79.7333
1197	38.6129	598.5	79.8
1198	38.6452	599	79.8667
1199	38.6774	599.5	79.9333
1200	38.7097	600	80
1201	38.7419	600.5	80.0667
1202	38.7742	601	80.1333
1203	38.8065	601.5	80.2
1204	38.8387	602	80.2667
1205	38.871	602.5	80.3333
1206	38.9032	603	80.4
1207	38.9355	603.5	80.4667
1208	38.9677	604	80.5333
1209	39	604.5	80.6
1210	39.0323	605	80.6667
1211	39.0645	605.5	80.7333
1212	39.0968	606	80.8
1213	39.129	606.5	80.8667
1214	39.1613	607	80.9333
1215	39.1935	607.5	81
1216	39.2258	608	81.0667
1217	39.2581	608.5	81.1333
1218	39.2903	609	81.2
1219	39.3226	609.5	81.2667
1220	39.3548	610	81.3333
1221	39.3871	610.5	81.4
1222	39.4194	611	81.4667
1223	39.4516	611.5	81.5333
1224	39.4839	612	81.6
1225	39.5161	612.5	81.6667
1226	39.5484	613	81.7333
1227	39.5806	613.5	81.8
1228	39.6129	614	81.8667
1229	39.6452	614.5	81.9333
1230	39.6774	615	82
1231	39.7097	615.5	82.0667
1232	39.7419	616	82.1333
1233	39.7742	616.5	82.2
1234	39.8065	617	82.2667
1235	39.8387	617.5	82.3333
1236	39.871	618	77.25
1237	39.9032	618.5	77.3125
1238	39.9355	619	77.375
1239	39.9677	619.5	77.4375
1240	40	620	77.5
1241	40.0323	620.5	77.5625
1242	40.0645	621	77.625
1243	40.0968	621.5	77.6875
1244	40.129	622	77.75
1245	40.1613	622.5	77.8125
1246	40.1935	623	77.875
1247	40.2258	623.5	77.9375
1248	40.2581	624	78
1249	40.2903	624.5	78.0625
1250	40.3226	625	78.125
1251	40.3548	625.5	78.1875
1252	40.3871	626	78.25
1253	40.4194	626.5	78.3125
1254	40.4516	627	78.375
1255	40.4839	627.5	78.4375
1256	40.5161	628	78.5
1257	40.5484	628.5	78.5625
1258	40.5806	629	78.625
1259	40.6129	629.5	78.6875
1260	40.6452	630	78.75
1261	40.6774	630.5	78.8125
1262	40.7097	631	78.875
1263	40.7419	631.5	78.9375
1264	40.7742	632	79
1265	40.8065	632.5	79.0625
1266	40.8387	633	79.125
1267	40.871	633.5	79.1875
1268	40.9032	634	79.25
1269	40.9355	634.5	79.3125
1270	40.9677	635	79.375
1271	41	635.5	79.4375
1272	39.75	636	79.5
1273	39.7813	636.5	79.5625
1274	39.8125	637	79.625
1275	39.8438	637.5	79.6875
1276	39.875	638	79.75
1277	39.9063	638.5	79.8125
1278	39.9375	639	79.875
1279	39.9688	639.5	79.9375
1280	40	640	80
1281	40.0313	640.5	80.0625
1282	40.0625	641	80.125
1283	40.0938	641.5	80.1875
1284	38.9091	642	80.25
1285	38.9394	642.5	80.3125
1286	38.9697	643	80.375
1287	39	643.5	80.4375
1288	39.0303	644	80.5
1289	39.0606	644.5	80.5625
1290	39.0909	645	80.625
1291	39.1212	645.5	80.6875
1292	39.1515	646	80.75
1293	39.1818	646.5	80.8125
1294	39.2121	647	80.875
1295	39.2424	647.5	80.9375
1296	39.2727	648	81
1297	39.303	648.5	81.0625
1298	39.3333	649	81.125
1299	39.3636	649.5	81.1875
1300	39.3939	650	81.25
1301	39.4242	650.5	81.3125
1302	39.4545	651	81.375
1303	39.4848	651.5	81.4375
1304	39.5152	652	81.5
1305	39.5455	652.5	81.5625
1306	39.5758	653	81.625
1307	39.6061	653.5	81.6875
1308	39.6364	654	81.75
1309	39.6667	654.5	81.8125
1310	39.697	655	81.875
1311	39.7273	655.5	81.9375
1312	39.7576	656	82
1313	39.7879	656.5	82.0625
1314	39.8182	657	82.125
1315	39.8485	657.5	82.1875
1316	39.8788	658	82.25
1317	39.9091	658.5	82.3125
1318	39.9394	659	82.375
1319	39.9697	659.5	82.4375
1320	40	660	82.5
1321	40.0303	660.5	82.5625
1322	40.0606	661	82.625
1323	40.0909	661.5	82.6875
1324	40.1212	662	82.75
1325	40.1515	662.5	82.8125
1326	39	663	82.875
1327	39.0294	663.5	82.9375
1328	39.0588	664	83
1329	39.0882	664.5	83.0625
1330	39.1176	665	83.125
1331	39.1471	665.5	83.1875
1332	39.1765	666	83.25
1333	39.2059	666.5	83.3125
1334	39.2353	667	83.375
1335	39.2647	667.5	83.4375
1336	39.2941	668	83.5
1337	39.3235	668.5	83.5625
1338	39.3529	669	83.625
1339	39.3824	669.5	83.6875
1340	39.4118	670	83.75
1341	39.4412	670.5	83.8125
1342	39.4706	671	83.875
1343	39.5	671.5	83.9375
1344	39.5294	672	84
1345	39.5588	672.5	84.0625
1346	39.5882	673	84.125
1347	39.6176	673.5	84.1875
1348	39.6471	674	84.25
1349	39.6765	674.5	84.3125
1350	39.7059	675	84.375
1351	39.7353	675.5	84.4375
1352	39.7647	676	84.5
1353	39.7941	676.5	84.5625
1354	39.8235	677	84.625
1355	38.7143	677.5	84.6875
1356	38.7429	678	84.75
1357	38.7714	678.5	84.8125
1358	38.8	679	84.875
1359	38.8286	679.5	84.9375
1360	38.8571	680	85
1361	38.8857	680.5	85.0625
1362	38.9143	681	85.125
1363	38.9429	681.5	85.1875
1364	38.9714	682	85.25
1365	39	682.5	85.3125
1366	39.0286	683	85.375
1367	39.0571	683.5	85.4375
1368	39.0857	684	85.5
1369	39.1143	684.5	85.5625
1370	39.1429	685	85.625
1371	39.1714	685.5	85.6875
1372	39.2	686	85.75
1373	39.2286	686.5	85.8125
1374	39.2571	687	85.875
1375	39.2857	687.5	85.9375
1376	39.3143	688	86
1377	39.3429	688.5	86.0625
1378	39.3714	689	86.125
1379	39.4	689.5	86.1875
1380	39.4286	690	86.25
1381	39.4571	690.5	86.3125
1382	39.4857	691	86.375
1383	39.5143	691.5	86.4375
1384	39.5429	692	86.5
1385	39.5714	692.5	86.5625
1386	39.6	693	86.625
1387	38.5278	693.5	86.6875
1388	38.5556	694	86.75
1389	38.5833	694.5	86.8125
1390	38.6111	695	86.875
1391	38.6389	695.5	86.9375
1392	38.6667	696	87
1393	38.6944	696.5	87.0625
1394	38.7222	697	87.125
1395	38.75	697.5	87.1875
1396	38.7778	698	87.25
1397	38.8056	698.5	87.3125
1398	38.8333	699	87.375
1399	38.8611	699.5	87.4375
1400	38.8889	700	87.5
1401	38.9167	700.5	87.5625
1402	38.9444	701	87.625
1403	38.9722	701.5	87.6875
1404	39	702	87.75
1405	39.0278	702.5	87.8125
1406	39.0556	703	87.875
1407	39.0833	703.5	87.9375
1408	39.1111	704	88
1409	39.1389	704.5	88.0625
1410	39.1667	705	88.125
1411	39.1944	705.5	88.1875
1412	39.2222	706	88.25
1413	39.25	706.5	88.3125
1414	39.2778	707	88.375
1415	39.3056	707.5	88.4375
1416	39.3333	708	88.5
1417	39.3611	708.5	88.5625
1418	39.3889	709	88.625
1419	39.4167	709.5	88.6875
1420	39.4444	710	88.75
1421	39.4722	710.5	88.8125
1422	39.5	711	88.875
1423	39.5278	711.5	88.9375
1424	39.5556	712	89
1425	39.5833	712.5	89.0625
1426	39.6111	713	89.125
1427	39.6389	713.5	89.1875
1428	39.6667	714	89.25
1429	39.6944	714.5	89.3125
1430	39.7222	715	89.375
1431	39.75	715.5	89.4375
1432	39.7778	716	89.5
1433	39.8056	716.5	89.5625
1434	39.8333	717	89.625
1435	39.8611	717.5	89.6875
1436	39.8889	718	89.75
1437	39.9167	718.5	89.8125
1438	39.9444	719	89.875
1439	39.9722	719.5	89.9375
1440	40	720	90
1441	40.0278	720.5	90.0625
1442	40.0556	721	90.125
1443	40.0833	721.5	90.1875
1444	40.1111	722	90.25
1445	40.1389	722.5	90.3125
1446	40.1667	723	90.375
1447	40.1944	723.5	90.4375
1448	40.2222	724	90.5
1449	40.25	724.5	90.5625
1450	40.2778	725	90.625
1451	40.3056	725.5	90.6875
1452	40.3333	726	90.75
1453	40.3611	726.5	90.8125
1454	40.3889	727	90.875
1455	40.4167	727.5	90.9375
1456	40.4444	728	91
1457	40.4722	728.5	91.0625
1458	40.5	729	91.125
1459	40.5278	729.5	91.1875
1460	40.5556	730	91.25
1461	40.5833	730.5	91.3125
1462	40.6111	731	86
1463	40.6389	731.5	86.0588
1464	40.6667	732	86.1176
1465	40.6944	732.5	86.1765
1466	40.7222	733	86.2353
1467	40.75	733.5	86.2941
1468	40.7778	489.333	86.3529
1469	40.8056	489.667	86.4118
1470	40.8333	490	86.4706
1471	40.8611	490.333	86.5294
1472	40.8889	490.667	86.5882
1473	40.9167	491	86.6471
1474	40.9444	491.333	86.7059
1475	40.9722	491.667	86.7647
1476	41	492	86.8235
1477	41.0278	492.333	86.8824
1478	41.0556	492.667	86.9412
1479	41.0833	493	87
1480	41.1111	493.333	87.0588
1481	41.1389	493.667	87.1176
1482	41.1667	494	87.1765
1483	41.1944	494.333	87.2353
1484	41.2222	494.667	87.2941
1485	41.25	495	87.3529
1486	41.2778	495.333	87.4118
1487	40.1892	495.667	87.4706
1488	40.2162	496	87.5294
1489	40.2432	496.333	87.5882
1490	40.2703	496.667	87.6471
1491	40.2973	497	87.7059
1492	40.3243	497.333	87.7647
1493	40.3514	497.667	87.8235
1494	40.3784	498	87.8824
1495	40.4054	498.333	87.9412
1496	39.3684	498.667	88
1497	39.3947	499	88.0588
1498	39.4211	499.333	88.1176
1499	39.4474	499.667	88.1765
1500	39.4737	500	88.2353
1501	39.5	500.333	88.2941
1502	39.5263	500.667	88.3529
1503	39.5526	501	88.4118
1504	39.5789	501.333	88.4706
1505	39.6053	501.667	88.5294
1506	39.6316	502	88.5882
1507	39.6579	502.333	88.6471
1508	39.6842	377	88.7059
1509	39.7105	377.25	88.7647
1510	39.7368	377.5	88.8235
1511	39.7632	377.75	88.8824
1512	39.7895	378	88.9412
1513	39.8158	378.25	89
1514	39.8421	378.5	89.0588
1515	39.8684	378.75	89.1176
1516	39.8947	379	89.1765
1517	39.9211	379.25	89.2353
1518	39.9474	379.5	89.2941
1519	39.9737	379.75	89.3529
1520	40	380	89.4118
1521	40.0263	380.25	89.4706
1522	40.0526	380.5	89.5294
1523	40.0789	380.75	89.5882
1524	40.1053	381	89.6471
1525	40.1316	381.25	89.7059
1526	39.1282	381.5	89.7647
1527	39.1538	381.75	89.8235
1528	39.1795	382	89.8824
1529	39.2051	382.25	89.9412
1530	39.2308	382.5	90
1531	39.2564	382.75	90.0588
1532	39.2821	383	90.1176
1533	39.3077	383.25	90.1765
1534	39.3333	383.5	90.2353
1535	39.359	383.75	90.2941
1536	39.3846	384	90.3529
1537	39.4103	384.25	90.4118
1538	39.4359	384.5	90.4706
1539	39.4615	384.75	90.5294
1540	39.4872	385	90.5882
1541	39.5128	385.25	90.6471
1542	39.5385	385.5	90.7059
1543	39.5641	385.75	90.7647
1544	39.5897	386	90.8235
1545	39.6154	386.25	90.8824
1546	39.641	386.5	90.9412
1547	39.6667	386.75	91
1548	39.6923	387	91.0588
1549	39.7179	387.25	91.1176
1550	39.7436	387.5	91.1765
1551	39.7692	387.75	91.2353
1552	39.7949	388	91.2941
1553	39.8205	388.25	91.3529
1554	39.8462	388.5	91.4118
1555	39.8718	388.75	91.4706
1556	39.8974	389	91.5294
1557	39.9231	389.25	91.5882
1558	39.9487	389.5	91.6471
1559	39.9744	389.75	91.7059
1560	40	390	91.7647
1561	40.0256	390.25	91.8235
1562	40.0513	390.5	91.8824
1563	40.0769	390.75	91.9412
1564	39.1	391	92
1565	39.125	391.25	92.0588
1566	39.15	391.5	92.1176
1567	39.175	391.75	92.1765
1568	39.2	392	92.2353
1569	39.225	392.25	92.2941
1570	39.25	392.5	92.3529
1571	39.275	392.75	92.4118
1572	39.3	393	92.4706
1573	39.325	393.25	92.5294
1574	39.35	393.5	92.5882
1575	39.375	393.75	92.6471
1576	39.4	394	92.7059
1577	39.425	394.25	92.7647
1578	39.45	394.5	92.8235
1579	39.475	394.75	92.8824
1580	39.5	395	92.9412
1581	39.525	395.25	93
1582	39.55	395.5	93.0588
1583	39.575	395.75	93.1176
1584	39.6	396	93.1765
1585	39.625	396.25	93.2353
1586	39.65	396.5	93.2941
1587	39.675	396.75	93.3529
1588	39.7	397	93.4118
1589	39.725	397.25	93.4706
1590	39.75	397.5	93.5294
1591	39.775	397.75	93.5882
1592	39.8	398	93.6471
1593	39.825	398.25	93.7059
1594	39.85	398.5	93.7647
1595	39.875	398.75	93.8235
1596	39.9	399	93.8824
1597	39.925	399.25	93.9412
1598	39.95	399.5	94
1599	39.975	399.75	94.0588
1600	40	400	94.1176
1601	40.025	400.25	94.1765
1602	40.05	400.5	94.2353
1603	40.075	400.75	94.2941
1604	40.1	401	94.3529
1605	40.125	401.25	94.4118
1606	40.15	401.5	94.4706
1607	40.175	401.75	94.5294
1608	40.2	402	94.5882
1609	40.225	402.25	94.6471
1610	40.25	402.5	94.7059
1611	40.275	402.75	94.7647
1612	40.3	403	94.8235
1613	40.325	403.25	94.8824
1614	40.35	403.5	94.9412
1615	40.375	403.75	95
1616	40.4	404	95.0588
1617	39.439	404.25	95.1176
1618	39.4634	404.5	89.8889
1619	39.4878	404.75	89.9444
1620	39.5122	405	90
