File is used to store test data from the program
The data is Lines Drawn Per CPU-CLock for: 
OpenGL	DDA	Bresenham's
226.667	29.5652	226.667
227	29.6087	227
227.333	29.6522	227.333
227.667	29.6957	227.667
228	29.7391	228
171.25	29.7826	228.333
171.5	29.8261	228.667
171.75	29.8696	229
172	29.913	229.333
172.25	29.9565	229.667
172.5	30	230
172.75	30.0435	230.333
173	30.087	230.667
173.25	30.1304	231
173.5	30.1739	231.333
173.75	30.2174	231.667
174	30.2609	232
139.4	30.3043	232.333
139.6	30.3478	232.667
139.8	29.125	233
140	29.1667	233.333
140.2	29.2083	233.667
140.4	29.25	234
140.6	28.12	234.333
117.333	28.16	234.667
117.5	28.2	235
117.667	28.24	235.333
117.833	28.28	235.667
118	28.32	236
118.167	28.36	236.333
118.333	28.4	236.667
118.5	28.44	237
118.667	28.48	237.333
118.833	28.52	237.667
119	28.56	238
119.167	28.6	238.333
119.333	28.64	238.667
119.5	28.68	239
119.667	28.72	239.333
119.833	28.76	239.667
120	28.8	240
120.167	28.84	240.333
120.333	28.88	240.667
120.5	28.92	241
120.667	28.96	241.333
120.833	29	241.667
121	29.04	242
121.167	29.08	242.333
121.333	29.12	242.667
121.5	29.16	243
121.667	29.2	243.333
121.833	29.24	243.667
122	29.28	244
122.167	29.32	244.333
122.333	28.2308	244.667
122.5	28.2692	245
105.143	28.3077	245.333
105.286	28.3462	245.667
105.429	28.3846	246
105.571	28.4231	246.333
105.714	28.4615	246.667
105.857	28.5	247
106	28.5385	247.333
106.143	28.5769	247.667
106.286	28.6154	248
106.429	27.5926	248.333
106.571	27.6296	248.667
106.714	27.6667	249
106.857	27.7037	249.333
107	27.7407	249.667
107.143	27.7778	250
107.286	27.8148	250.333
107.429	27.8519	250.667
107.571	27.8889	188.25
107.714	27.9259	188.5
107.857	27.963	188.75
108	28	189
108.143	28.037	189.25
108.286	28.0741	189.5
108.429	28.1111	189.75
108.571	28.1481	190
108.714	28.1852	190.25
108.857	28.2222	190.5
109	28.2593	190.75
109.143	28.2963	191
109.286	28.3333	191.25
109.429	28.3704	191.5
109.571	28.4074	191.75
109.714	28.4444	192
109.857	28.4815	192.25
110	28.5185	192.5
110.143	28.5556	192.75
110.286	28.5926	193
110.429	27.6071	193.25
110.571	27.6429	193.5
110.714	26.7241	193.75
110.857	25.8667	194
111	25.9	194.25
111.143	25.9333	194.5
111.286	25.9667	194.75
111.429	26	195
111.571	26.0333	195.25
111.714	26.0667	195.5
111.857	26.1	195.75
112	26.1333	196
112.143	26.1667	196.25
112.286	26.2	196.5
112.429	26.2333	196.75
112.571	26.2667	197
112.714	26.3	197.25
112.857	26.3333	197.5
113	26.3667	197.75
99	26.4	198
99.125	26.4333	198.25
99.25	26.4667	198.5
99.375	26.5	198.75
99.5	26.5333	199
99.625	26.5667	199.25
99.75	26.6	199.5
99.875	26.6333	199.75
100	26.6667	200
100.125	26.7	200.25
100.25	26.7333	200.5
100.375	26.7667	200.75
100.5	26.8	201
100.625	26.8333	201.25
100.75	26.8667	201.5
100.875	26.9	201.75
101	26.9333	202
101.125	26.9667	202.25
101.25	27	202.5
101.375	27.0333	202.75
90.2222	27.0667	203
90.3333	27.1	203.25
90.4444	27.1333	203.5
90.5556	27.1667	203.75
90.6667	27.2	204
90.7778	27.2333	204.25
90.8889	27.2667	204.5
91	27.3	204.75
91.1111	27.3333	205
91.2222	27.3667	205.25
91.3333	27.4	205.5
91.4444	27.4333	205.75
91.5556	27.4667	206
91.6667	27.5	206.25
91.7778	27.5333	206.5
91.8889	27.5667	206.75
92	27.6	207
92.1111	27.6333	207.25
92.2222	27.6667	207.5
92.3333	27.7	207.75
92.4444	27.7333	208
92.5556	27.7667	208.25
92.6667	27.8	208.5
92.7778	27.8333	208.75
92.8889	27.8667	209
93	27.9	209.25
93.1111	27.9333	209.5
93.2222	27.9667	209.75
93.3333	28	210
93.4444	28.0333	210.25
93.5556	28.0667	210.5
93.6667	28.1	210.75
93.7778	28.1333	211
93.8889	28.1667	211.25
94	28.2	211.5
94.1111	28.2333	211.75
94.2222	28.2667	212
94.3333	28.3	212.25
94.4444	28.3333	212.5
94.5556	28.3667	212.75
94.6667	28.4	213
85.3	28.4333	213.25
85.4	28.4667	213.5
85.5	28.5	213.75
85.6	28.5333	214
85.7	28.5667	214.25
85.8	28.6	214.5
85.9	28.6333	214.75
86	28.6667	215
86.1	28.7	215.25
86.2	28.7333	215.5
86.3	28.7667	215.75
86.4	28.8	216
86.5	28.8333	216.25
86.6	28.8667	216.5
86.7	28.9	216.75
86.8	28.9333	217
86.9	28.9667	217.25
87	29	217.5
87.1	29.0333	217.75
87.2	29.0667	218
87.3	29.1	218.25
87.4	29.1333	218.5
87.5	29.1667	218.75
87.6	29.2	219
87.7	29.2333	219.25
87.8	29.2667	219.5
87.9	29.3	219.75
88	29.3333	220
88.1	29.3667	220.25
88.2	29.4	220.5
88.3	29.4333	220.75
88.4	29.4667	221
88.5	29.5	221.25
88.6	29.5333	221.5
88.7	29.5667	221.75
88.8	29.6	222
88.9	29.6333	222.25
89	29.6667	222.5
89.1	29.7	222.75
89.2	29.7333	223
89.3	29.7667	223.25
89.4	29.8	223.5
89.5	29.8333	223.75
89.6	29.8667	224
89.7	29.9	224.25
89.8	29.9333	224.5
89.9	29.9667	224.75
90	30	225
90.1	30.0333	225.25
90.2	30.0667	225.5
90.3	30.1	225.75
90.4	30.1333	226
90.5	30.1667	226.25
90.6	30.2	226.5
90.7	30.2333	226.75
90.8	30.2667	227
90.9	30.3	227.25
91	30.3333	227.5
91.1	30.3667	227.75
91.2	30.4	228
91.3	30.4333	228.25
91.4	30.4667	228.5
91.5	30.5	228.75
91.6	30.5333	229
91.7	30.5667	229.25
91.8	30.6	229.5
91.9	30.6333	229.75
92	30.6667	230
92.1	30.7	230.25
92.2	30.7333	230.5
92.3	30.7667	230.75
84	30.8	231
