File is used to store test data from the program
The data is Lines Drawn Per CPU-CLock for: 
OpenGL	DDA	Bresenham's
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
69.993	21.9978	250.225
70	22	250.25
70.007	22.0022	250.275
70.014	22.0044	250.3
70.021	22.0066	250.325
70.028	21.9605	250.35
70.035	21.9627	250.375
70.042	21.9649	250.4
70.049	21.9671	250.425
70.0559	21.9693	250.45
70.0629	21.9715	250.475
70.0699	21.9737	250.5
70.0769	21.9759	250.525
70.0839	21.9781	250.55
70.0909	21.9803	250.575
70.0979	21.9825	250.6
70.1049	21.9846	250.625
70.1119	21.9868	250.65
70.1189	21.989	250.675
70.1259	21.9912	250.7
70.1329	21.9934	250.725
70.1399	21.9956	250.75
70.1469	21.9978	250.775
70.1538	22	250.8
70.1608	22.0022	250.825
70.1678	22.0044	250.85
70.1748	22.0066	250.875
70.1818	22.0088	250.9
70.1888	22.011	250.925
70.1958	22.0132	250.95
70.2028	22.0154	250.975
70.2098	22.0175	251
70.2168	22.0197	251.025
70.2238	22.0219	251.05
70.2308	22.0241	251.075
70.2378	22.0263	251.1
70.2448	22.0285	251.125
70.2517	22.0307	251.15
70.2587	22.0329	251.175
70.2657	22.0351	251.2
70.2727	22.0373	251.225
70.2797	22.0395	251.25
70.2867	22.0417	251.275
70.2937	22.0439	251.3
70.3007	22.0461	251.325
70.3077	22.0482	251.35
70.3147	22.0504	251.375
70.3217	22.0526	251.4
70.3287	22.0548	251.425
70.3357	22.057	251.45
70.3427	22.0592	251.475
70.3497	22.0614	251.5
70.3566	22.0636	251.525
70.3636	22.0658	251.55
70.3706	22.068	251.575
70.3776	22.0702	251.6
70.3846	22.0724	251.625
70.3916	22.0746	251.65
70.3986	22.0768	251.675
70.4056	22.0789	251.7
70.4126	22.0811	251.725
70.4196	22.0833	251.75
70.4266	22.0855	251.775
70.4336	22.0877	251.8
70.4406	22.0899	251.825
70.4476	22.0921	251.85
70.4545	22.0943	251.875
70.4615	22.0965	251.9
70.4685	22.0987	251.925
70.4755	22.1009	251.95
70.4825	22.0547	251.975
70.4895	22.0569	252
70.4965	22.0591	252.025
70.5035	22.0613	252.05
70.5105	22.0635	252.075
70.5175	22.0656	252.1
70.5245	22.0678	252.125
70.5315	22.07	252.15
70.5385	22.0722	252.175
70.5455	22.0744	252.2
70.5524	22.0766	252.225
70.5594	22.0788	252.25
70.5664	22.081	252.275
70.5734	22.0832	252.3
70.5804	22.0853	252.325
70.5874	22.0875	252.35
70.5944	22.0897	252.375
70.6014	22.0919	252.4
70.6084	22.0941	252.425
70.6154	22.0963	252.45
70.6224	22.0985	252.475
70.6294	22.1007	252.5
70.6364	22.1028	252.525
70.6434	22.105	252.55
70.6503	22.1072	252.575
70.6573	22.1094	252.6
70.6643	22.1116	252.625
70.6713	22.1138	252.65
70.6783	22.116	252.675
70.6853	22.1182	252.7
70.6923	22.1204	252.725
70.6993	22.1225	252.75
70.7063	22.1247	252.775
70.7133	22.1269	252.8
70.7203	22.1291	252.825
70.7273	22.1313	252.85
70.7343	22.1335	252.875
70.7413	22.1357	252.9
70.7483	22.1379	252.925
70.7552	22.14	252.95
70.7622	22.1422	252.975
70.7692	22.1444	253
70.7762	22.1466	253.025
70.7832	22.1488	253.05
70.7902	22.151	253.075
70.7972	22.1532	253.1
70.8042	22.1554	253.125
70.8112	22.1575	253.15
70.8182	22.1597	253.175
70.8252	22.1619	253.2
70.8322	22.1641	253.225
70.8392	22.1663	253.25
70.8462	22.1685	253.275
70.8531	22.1707	253.3
70.8601	22.1729	253.325
70.8671	22.1751	253.35
70.8741	22.1772	253.375
70.8811	22.1794	253.4
70.8881	22.1816	253.425
70.8951	22.1838	253.45
70.9021	22.186	253.475
70.9091	22.1882	253.5
70.9161	22.1904	253.525
70.9231	22.1926	253.55
70.9301	22.1947	253.575
70.9371	22.1969	253.6
70.9441	22.1991	253.625
70.951	22.2013	253.65
70.958	22.2035	253.675
70.965	22.2057	253.7
70.972	22.2079	253.725
70.979	22.2101	253.75
70.986	22.2123	253.775
70.993	22.2144	253.8
71	22.2166	253.825
71.007	22.2188	253.85
71.014	22.221	253.875
71.021	22.2232	253.9
71.028	22.2254	253.925
71.035	22.2276	253.95
71.042	22.2298	253.975
71.049	22.2319	254
71.0559	22.2341	254.025
71.0629	22.2363	254.05
71.0699	22.2385	254.075
71.0769	22.2407	254.1
71.0839	22.2429	254.125
71.0909	22.2451	254.15
71.0979	22.2473	254.175
71.1049	22.2495	254.2
71.1119	22.2516	254.225
71.1189	22.2538	254.25
71.1259	22.256	254.275
71.1329	22.2582	254.3
71.1399	22.2604	254.325
71.1469	22.2626	254.35
71.1538	22.2648	254.375
71.1608	22.267	254.4
71.1678	22.2691	254.425
71.1748	22.2713	254.45
70.6875	22.2735	254.475
70.6944	22.2757	254.5
70.7014	22.2779	254.525
70.2207	22.2801	254.55
70.2276	22.2823	254.575
70.2345	22.2845	254.6
70.2414	22.2867	254.625
70.2483	22.2888	254.65
70.2552	22.291	254.675
70.2621	22.2932	254.7
70.269	22.2954	254.725
70.2759	22.2976	254.75
70.2828	22.2998	254.775
70.2897	22.302	254.8
70.2966	22.2555	254.825
70.3034	22.2576	254.85
70.3103	22.2598	254.875
70.3172	22.262	254.9
70.3241	22.2642	254.925
70.331	22.2664	254.95
70.3379	22.2686	254.975
70.3448	22.2707	255
70.3517	22.2729	255.025
70.3586	22.2751	255.05
70.3655	22.2773	255.075
70.3724	22.2795	255.1
70.3793	22.2331	255.125
70.3862	22.2353	255.15
70.3931	22.2375	255.175
70.4	22.2397	255.2
70.4069	22.2418	255.225
70.4138	22.244	255.25
70.4207	22.2462	255.275
70.4276	22.2484	255.3
70.4345	22.2505	255.325
70.4414	22.2527	255.35
70.4483	22.2549	255.375
70.4552	22.2571	255.4
70.4621	22.2593	255.425
70.469	22.2614	255.45
70.4759	22.2636	255.475
70.4828	22.2658	255.5
70.4897	22.268	255.525
70.4966	22.2217	255.55
70.5034	22.2239	255.575
70.5103	22.2261	255.6
70.5172	22.2283	255.625
70.5241	22.2304	255.65
70.531	22.2326	255.675
70.5379	22.2348	255.7
70.5448	22.237	255.725
70.5517	22.2391	255.75
70.5586	22.2413	255.775
70.5655	22.2435	255.8
70.5724	22.2457	255.825
70.5793	22.2478	255.85
70.5862	22.25	255.875
70.5931	22.2522	255.9
70.6	22.2543	255.925
70.6069	22.2565	255.95
70.6138	22.2587	255.975
70.6207	22.2609	256
70.6276	22.263	256.025
70.6345	22.2652	256.05
70.6414	22.2674	256.075
70.6483	22.2696	256.1
70.6552	22.2717	256.125
70.6621	22.2739	256.15
70.669	22.2761	256.175
70.6759	22.2783	256.2
70.6828	22.2804	256.225
70.6897	22.2826	256.25
70.6966	22.2848	256.275
70.7034	22.287	256.3
70.7103	22.2891	256.325
70.7172	22.2913	256.35
70.7241	22.2935	256.375
70.731	22.2957	256.4
70.7379	22.2978	256.425
70.7448	22.3	256.45
70.7517	22.3022	256.475
70.7586	22.3043	256.5
70.7655	22.3065	256.525
70.7724	22.3087	256.55
70.7793	22.3109	256.575
70.7862	22.2646	256.6
70.7931	22.2668	256.625
70.8	22.269	256.65
70.8069	22.2711	256.675
70.8138	22.2733	256.7
70.8207	22.2755	256.725
70.8276	22.2777	256.75
70.8345	22.2798	256.775
70.8414	22.282	256.8
70.8483	22.2842	256.825
70.8552	22.2863	256.85
70.8621	22.2885	256.875
70.869	22.2907	256.9
70.8759	22.2928	256.925
70.8828	22.295	256.95
70.8897	22.2972	256.975
70.8966	22.2993	257
70.9034	22.3015	257.025
70.9103	22.3037	257.05
70.9172	22.3059	257.075
70.9241	22.308	257.1
70.931	22.3102	257.125
70.9379	22.3124	257.15
70.9448	22.3145	257.175
70.9517	22.3167	257.2
70.9586	22.3189	257.225
70.9655	22.321	257.25
70.9724	22.3232	257.275
70.9793	22.3254	257.3
70.9862	22.3275	257.325
70.9931	22.3297	257.35
71	22.3319	257.375
71.0069	22.3341	257.4
71.0138	22.3362	257.425
70.5342	22.3384	257.45
70.5411	22.3406	257.475
70.5479	22.3427	257.5
70.5548	22.3449	257.525
70.5616	22.3471	257.55
70.5685	22.3492	257.575
70.5753	22.3514	257.6
70.5822	22.3536	257.625
70.589	22.3557	257.65
70.5959	22.3579	257.675
70.6027	22.3601	257.7
70.6096	22.3623	257.725
70.6164	22.3644	257.75
70.6233	22.3182	257.775
70.6301	22.3203	257.8
70.637	22.3225	257.825
70.6438	22.3247	257.85
70.6507	22.3268	257.875
70.6575	22.329	257.9
70.6644	22.3312	257.925
70.6712	22.3333	257.95
70.6781	22.3355	257.975
70.6849	22.3377	258
70.6918	22.2916	258.025
70.6986	22.2937	258.05
70.7055	22.2959	258.075
70.7123	22.2981	258.1
70.7192	22.3002	258.125
70.726	22.3024	258.15
70.7329	22.3045	258.175
70.7397	22.3067	258.2
70.7466	22.3089	258.225
70.7534	22.311	258.25
70.7603	22.3132	258.275
70.7671	22.3153	258.3
70.774	22.3175	258.325
70.7808	22.3197	258.35
70.7877	22.3218	258.375
70.7945	22.2759	258.4
70.8014	22.278	258.425
70.8082	22.2802	258.45
70.8151	22.2823	258.475
70.8219	22.2845	258.5
70.8288	22.2866	258.525
70.8356	22.2888	258.55
70.8425	22.2909	258.575
70.8493	22.2931	258.6
70.8562	22.2953	258.625
70.863	22.2974	258.65
70.8699	22.2996	258.675
70.8767	22.3017	258.7
70.8836	22.3039	258.725
70.8904	22.306	258.75
70.8973	22.3082	258.775
70.9041	22.3103	258.8
70.911	22.3125	258.825
70.9178	22.3147	258.85
70.9247	22.3168	258.875
70.9315	22.319	258.9
70.9384	22.2731	258.925
70.9452	22.2753	258.95
70.9521	22.2774	258.975
70.9589	22.2796	259
70.9658	22.2817	259.025
70.9726	22.2839	259.05
70.9795	22.2382	259.075
70.9863	22.2403	259.1
70.9932	22.2425	259.125
71	22.2446	259.15
71.0068	22.2468	259.175
71.0137	22.2013	259.2
71.0205	22.2034	259.225
71.0274	22.2056	259.25
71.0342	22.2077	259.275
71.0411	22.2099	259.3
71.0479	22.212	259.325
71.0548	22.2141	259.35
71.0616	22.2163	259.375
71.0685	22.1709	259.4
71.0753	22.1731	259.425
71.0822	22.1752	259.45
71.089	22.1774	259.475
71.0959	22.1795	259.5
71.1027	22.1816	259.525
71.1096	22.1838	259.55
71.1164	22.1859	259.575
71.1233	22.188	259.6
71.1301	22.1902	259.625
71.137	22.1923	259.65
71.1438	22.1944	259.675
71.1507	22.1966	259.7
71.1575	22.1987	259.725
71.1644	22.2009	259.75
71.1712	22.203	259.775
71.1781	22.2051	259.8
71.1849	22.2073	259.825
71.1918	22.2094	259.85
71.1986	22.2115	259.875
71.2055	22.2137	259.9
71.2123	22.2158	259.925
71.2192	22.2179	259.95
71.226	22.2201	259.975
71.2329	22.2222	260
71.2397	22.2244	260.025
71.2466	22.2265	260.05
71.2534	22.2286	260.075
71.2603	22.2308	260.1
71.2671	22.2329	260.125
71.274	22.235	260.15
71.2808	22.2372	260.175
71.2877	22.2393	260.2
71.2945	22.2415	260.225
71.3014	22.2436	260.25
71.3082	22.2457	260.275
71.3151	22.2479	260.3
71.3219	22.25	260.325
71.3288	22.2521	260.35
71.3356	22.2543	260.375
71.3425	22.2564	260.4
71.3493	22.2585	260.425
71.3562	22.2607	260.45
71.363	22.2628	260.475
71.3699	22.265	260.5
71.3767	22.2671	260.525
71.3836	22.2692	260.55
71.3904	22.2714	260.575
71.3973	22.2735	260.6
71.4041	22.2756	260.625
71.411	22.2778	260.65
71.4178	22.2799	260.675
71.4247	22.2821	260.7
71.4315	22.2842	260.725
71.4384	22.2863	260.75
71.4452	22.2885	260.775
71.4521	22.2906	260.8
71.4589	22.2927	260.825
71.4658	22.2949	260.85
71.4726	22.2495	260.875
71.4795	22.2516	260.9
71.4863	22.2537	260.925
71.4932	22.2559	260.95
71.5	22.258	260.975
71.5068	22.2601	261
71.5137	22.2623	261.025
71.5205	22.2644	261.05
71.5274	22.2665	261.075
71.5342	22.2687	261.1
71.5411	22.2708	261.125
71.5479	22.2729	261.15
71.5548	22.2751	261.175
71.5616	22.2772	261.2
71.5685	22.2793	261.225
71.5753	22.2814	261.25
71.5822	22.2836	261.275
71.589	22.2857	261.3
71.5959	22.2878	261.325
71.6027	22.29	261.35
71.6096	22.2447	261.375
71.6164	22.2468	261.4
71.6233	22.2489	261.425
71.6301	22.2511	261.45
71.637	22.2532	261.475
71.6438	22.2553	261.5
71.6507	22.2574	261.525
71.6575	22.2596	261.55
71.6644	22.2617	261.575
71.6712	22.2638	261.6
71.6781	22.266	261.625
71.6849	22.2681	261.65
71.6918	22.2702	261.675
71.6986	22.2251	261.7
71.7055	22.2272	261.725
71.7123	22.2293	261.75
71.7192	22.2314	261.775
71.726	22.2335	261.8
71.7329	22.2357	261.825
71.7397	22.2378	261.85
71.7466	22.2399	261.875
71.7534	22.242	261.9
71.7603	22.2442	261.925
71.7671	22.2463	261.95
71.774	22.2484	261.975
71.7808	22.2505	262
71.7877	22.2527	262.025
71.7945	22.2548	262.05
71.8014	22.2569	262.075
71.8082	22.259	262.1
71.8151	22.2611	262.125
71.8219	22.2633	262.15
71.8288	22.2654	262.175
71.8356	22.2675	262.2
71.8425	22.2696	262.225
71.8493	22.2718	262.25
71.8562	22.2739	262.275
71.863	22.276	262.3
71.8699	22.2781	262.325
71.8767	22.2803	262.35
71.8836	22.2824	262.375
71.8904	22.2845	262.4
71.8973	22.2866	262.425
71.9041	22.2887	262.45
71.911	22.2909	262.475
71.9178	22.293	262.5
71.9247	22.2951	262.525
71.9315	22.2972	262.55
71.9384	22.2994	262.575
71.9452	22.3015	262.6
71.9521	22.3036	262.625
71.9589	22.3057	262.65
71.9658	22.3079	262.675
71.9726	22.31	262.7
71.9795	22.3121	262.725
71.9863	22.3142	262.75
71.9932	22.3163	262.775
72	22.3185	262.8
72.0068	22.3206	262.825
72.0137	22.3227	262.85
72.0205	22.3248	262.875
72.0274	22.327	262.9
72.0342	22.3291	262.925
72.0411	22.3312	262.95
72.0479	22.3333	256.561
72.0548	22.3355	256.585
72.0616	22.3376	256.61
72.0685	22.3397	256.634
72.0753	22.3418	256.659
72.0822	22.3439	256.683
72.089	22.3461	256.707
72.0959	22.3482	256.732
72.1027	22.3503	256.756
72.1096	22.3524	256.78
72.1164	22.3546	256.805
72.1233	22.3567	256.829
72.1301	22.3588	256.854
72.137	22.3609	256.878
72.1438	22.3631	256.902
72.1507	22.3652	256.927
72.1575	22.3673	256.951
72.1644	22.3694	256.976
72.1712	22.3715	257
72.1781	22.3737	257.024
72.1849	22.3758	257.049
72.1918	22.3779	257.073
72.1986	22.38	257.098
72.2055	22.3822	257.122
72.2123	22.3843	257.146
72.2192	22.3864	257.171
72.226	22.3885	257.195
72.2329	22.3907	257.22
72.2397	22.3928	257.244
72.2466	22.3949	257.268
72.2534	22.397	257.293
72.2603	22.3992	257.317
72.2671	22.4013	257.341
72.274	22.4034	257.366
72.2808	22.4055	257.39
72.2877	22.4076	257.415
72.2945	22.4098	257.439
72.3014	22.4119	257.463
72.3082	22.414	257.488
72.3151	22.4161	257.512
72.3219	22.4183	257.537
72.3288	22.4204	257.561
72.3356	22.4225	257.585
72.3425	22.4246	257.61
72.3493	22.4268	257.634
72.3562	22.4289	257.659
72.363	22.431	257.683
72.3699	22.4331	257.707
72.3767	22.4352	257.732
72.3836	22.4374	257.756
72.3904	22.4395	257.78
72.3973	22.4416	257.805
72.4041	22.4437	257.829
72.411	22.4459	257.854
72.4178	22.448	257.878
72.4247	22.4501	257.902
72.4315	22.4522	257.927
72.4384	22.4544	257.951
72.4452	22.4565	257.976
72.4521	22.4586	258
72.4589	22.4607	258.024
72.4658	22.4628	258.049
72.4726	22.465	258.073
72.4795	22.4671	258.098
72.4863	22.4692	258.122
72.4932	22.4713	258.146
72.5	22.4735	258.171
72.5068	22.4756	258.195
72.5137	22.4301	258.22
72.5205	22.4322	258.244
72.5274	22.4343	258.268
72.5342	22.4364	258.293
72.5411	22.4386	258.317
72.5479	22.4407	258.341
72.5548	22.4428	258.366
72.5616	22.4449	258.39
72.5685	22.447	258.415
72.5753	22.4492	258.439
72.5822	22.4513	258.463
72.589	22.4534	258.488
72.5959	22.4555	258.512
72.6027	22.4576	258.537
72.6096	22.4597	258.561
72.6164	22.4619	258.585
72.6233	22.464	258.61
72.6301	22.4661	258.634
72.637	22.4682	258.659
72.6438	22.4703	258.683
72.6507	22.4725	258.707
72.6575	22.4746	258.732
72.6644	22.4767	258.756
72.6712	22.4788	258.78
72.6781	22.4809	258.805
72.6849	22.4831	258.829
72.6918	22.4852	258.854
72.6986	22.4873	258.878
72.7055	22.4894	258.902
72.7123	22.4915	258.927
72.7192	22.4936	258.951
72.726	22.4482	258.976
72.7329	22.4503	259
72.7397	22.4524	259.024
72.7466	22.4545	259.049
72.7534	22.4567	259.073
72.7603	22.4588	259.098
72.7671	22.4609	259.122
72.774	22.463	259.146
72.7808	22.4651	259.171
72.7877	22.4672	259.195
72.7945	22.4693	259.22
72.8014	22.4715	259.244
72.8082	22.4736	259.268
72.8151	22.4757	259.293
72.8219	22.4778	259.317
72.8288	22.4799	259.341
72.8356	22.482	259.366
72.8425	22.4841	259.39
72.8493	22.4863	259.415
72.8562	22.4409	259.439
72.863	22.443	259.463
72.8699	22.4451	259.488
72.8767	22.4473	259.512
72.8836	22.4494	259.537
72.8904	22.4515	259.561
72.8973	22.4536	259.585
72.9041	22.4557	259.61
72.911	22.4578	259.634
72.9178	22.4599	259.659
72.9247	22.462	259.683
72.9315	22.4641	259.707
72.9384	22.4662	259.732
72.9452	22.4684	259.756
72.9521	22.4705	259.78
72.9589	22.4726	259.805
72.9658	22.4747	259.829
72.9726	22.4768	259.854
72.9795	22.4789	259.878
72.9863	22.481	259.902
72.9932	22.4831	259.927
73	22.4852	259.951
73.0068	22.4873	259.976
73.0137	22.4895	260
73.0205	22.4916	260.024
73.0274	22.4937	260.049
72.5374	22.4958	260.073
72.5442	22.4979	260.098
72.551	22.5	260.122
72.5578	22.5021	260.146
72.5646	22.5042	260.171
72.5714	22.5063	260.195
72.0878	22.5084	260.22
72.0946	22.5105	260.244
72.1014	22.5127	260.268
72.1081	22.5148	260.293
72.1149	22.5169	260.317
72.1216	22.519	260.341
72.1284	22.5211	260.366
72.1351	22.5232	260.39
71.6577	22.5253	260.415
71.6644	22.5274	260.439
71.6711	22.5295	260.463
71.6779	22.5316	260.488
71.6846	22.5338	260.512
71.6913	22.5359	260.537
71.698	22.538	260.561
71.7047	22.5401	260.585
71.7114	22.5422	260.61
71.7181	22.5443	260.634
71.7248	22.5464	260.659
71.7315	22.5011	260.683
71.7383	22.5032	260.707
71.745	22.5053	260.732
71.7517	22.5074	260.756
71.7584	22.5095	260.78
71.7651	22.5116	260.805
71.7718	22.5137	260.829
71.7785	22.5158	260.854
71.7852	22.5179	260.878
71.7919	22.52	260.902
71.7987	22.5221	260.927
71.8054	22.5242	260.951
71.8121	22.5263	260.976
71.8188	22.5284	261
71.8255	22.5305	261.024
71.8322	22.5326	261.049
71.8389	22.5347	261.073
71.8456	22.5368	261.098
71.8523	22.5389	261.122
71.8591	22.5411	261.146
71.8658	22.5432	261.171
71.8725	22.5453	261.195
71.8792	22.5474	261.22
71.8859	22.5495	261.244
71.8926	22.5516	261.268
71.8993	22.5537	261.293
71.4267	22.5558	261.317
71.4333	22.5579	261.341
71.44	22.56	261.366
71.4467	22.5621	261.39
71.4533	22.5642	261.415
71.46	22.5663	261.439
71.4667	22.5684	261.463
71.4733	22.5705	261.488
71.48	22.5726	261.512
71.4867	22.5747	261.537
71.4933	22.5768	261.561
71.5	22.5789	261.585
71.5067	22.5811	261.61
71.5133	22.5832	261.634
71.52	22.5853	261.659
71.5267	22.5874	261.683
71.5333	22.5895	261.707
71.54	22.5916	261.732
71.5467	22.5937	261.756
71.5533	22.5958	261.78
71.56	22.5504	261.805
71.0927	22.5525	261.829
71.0993	22.5546	261.854
71.106	22.5567	261.878
71.1126	22.5588	261.902
71.1192	22.5136	261.927
71.1258	22.5157	261.951
71.1325	22.5178	261.976
71.1391	22.5199	262
71.1457	22.522	262.024
71.1523	22.5241	262.049
71.1589	22.5262	262.073
71.1656	22.5283	262.098
71.1722	22.5304	262.122
71.1788	22.5325	262.146
71.1854	22.5346	262.171
71.1921	22.5367	262.195
71.1987	22.5388	262.22
71.2053	22.5409	262.244
71.2119	22.543	262.268
71.2185	22.5451	262.293
71.2252	22.5472	262.317
71.2318	22.5493	262.341
71.2384	22.5514	262.366
71.245	22.5535	262.39
71.2517	22.5556	262.415
71.2583	22.5577	262.439
71.2649	22.5597	262.463
71.2715	22.5618	262.488
71.2781	22.5639	262.512
71.2848	22.566	262.537
71.2914	22.5681	262.561
71.298	22.5702	262.585
71.3046	22.5723	262.61
71.3113	22.5744	262.634
71.3179	22.5765	262.659
71.3245	22.5786	262.683
71.3311	22.5807	262.707
71.3377	22.5828	262.732
71.3444	22.5849	262.756
71.351	22.587	262.78
71.3576	22.5891	262.805
71.3642	22.5912	262.829
71.3709	22.5933	262.854
71.3775	22.5954	262.878
71.3841	22.5975	262.902
71.3907	22.5996	262.927
71.3974	22.6017	262.951
71.404	22.6038	262.976
71.4106	22.5586	263
71.4172	22.5607	263.024
71.4238	22.5628	263.049
71.4305	22.5649	263.073
71.4371	22.5669	263.098
71.4437	22.569	263.122
71.4503	22.5711	263.146
71.457	22.5732	263.171
71.4636	22.5753	263.195
71	22.5774	263.22
71.0066	22.5795	263.244
71.0132	22.5816	263.268
71.0197	22.5837	263.293
71.0263	22.5858	263.317
71.0329	22.5879	263.341
71.0395	22.59	263.366
71.0461	22.5921	263.39
71.0526	22.5941	263.415
71.0592	22.5962	263.439
71.0658	22.5983	263.463
71.0724	22.6004	263.488
71.0789	22.6025	263.512
71.0855	22.6046	263.537
71.0921	22.6067	263.561
71.0987	22.6088	263.585
71.1053	22.6109	263.61
71.1118	22.613	263.634
71.1184	22.6151	263.659
71.125	22.6172	263.683
71.1316	22.6192	263.707
71.1382	22.6213	263.732
71.1447	22.6234	263.756
71.1513	22.6255	263.78
71.1579	22.6276	263.805
71.1645	22.6297	263.829
71.1711	22.6318	263.854
71.1776	22.6339	263.878
71.1842	22.636	263.902
71.1908	22.6381	263.927
71.1974	22.6402	263.951
71.2039	22.6423	263.976
71.2105	22.6444	264
71.2171	22.6464	264.024
71.2237	22.6485	264.049
71.2303	22.6506	264.073
71.2368	22.6527	264.098
71.2434	22.6548	264.122
71.25	22.6569	264.146
71.2566	22.659	264.171
71.2632	22.6611	264.195
71.2697	22.6632	264.22
71.2763	22.6653	264.244
71.2829	22.6674	264.268
71.2895	22.6695	264.293
71.2961	22.6242	264.317
71.3026	22.6263	264.341
71.3092	22.6284	264.366
71.3158	22.6305	264.39
71.3224	22.6326	264.415
71.3289	22.6347	264.439
71.3355	22.6367	264.463
71.3421	22.6388	264.488
71.3487	22.6409	264.512
71.3553	22.643	264.537
71.3618	22.6451	264.561
71.3684	22.6472	264.585
71.375	22.6493	264.61
71.3816	22.6514	264.634
71.3882	22.6534	264.659
71.3947	22.6555	264.683
71.4013	22.6104	264.707
71.4079	22.6125	264.732
71.4145	22.6146	264.756
71.4211	22.6167	264.78
71.4276	22.6187	264.805
71.4342	22.6208	264.829
71.4408	22.6229	264.854
71.4474	22.625	264.878
71.4539	22.6271	264.902
71.4605	22.6292	264.927
71.4671	22.6313	264.951
71.4737	22.6333	264.976
71.4803	22.6354	265
71.4868	22.6375	265.024
71.4934	22.6396	265.049
71.5	22.6417	265.073
71.5066	22.6438	265.098
71.5132	22.6458	265.122
71.5197	22.6479	265.146
71.5263	22.65	265.171
71.5329	22.6521	265.195
71.5395	22.6542	265.22
71.5461	22.6563	265.244
71.5526	22.6583	265.268
71.5592	22.6604	265.293
71.5658	22.6154	265.317
71.5724	22.6175	265.341
71.5789	22.6195	265.366
71.5855	22.6216	265.39
71.5921	22.6237	265.415
71.5987	22.6258	265.439
71.6053	22.6279	265.463
71.6118	22.6299	265.488
71.6184	22.632	265.512
71.625	22.6341	265.537
71.6316	22.6362	265.561
71.6382	22.6383	265.585
71.6447	22.6403	265.61
71.6513	22.6424	265.634
71.6579	22.6445	265.659
71.6645	22.6466	265.683
71.6711	22.6486	265.707
71.6776	22.6507	265.732
71.6842	22.6528	265.756
71.6908	22.6549	265.78
71.6974	22.657	265.805
71.7039	22.659	265.829
71.7105	22.6611	265.854
71.7171	22.6632	265.878
71.7237	22.6653	265.902
71.7303	22.6674	265.927
71.7368	22.6694	265.951
71.7434	22.6715	265.976
71.75	22.6736	266
71.7566	22.6757	266.024
71.7632	22.6778	266.049
71.7697	22.6798	266.073
71.7763	22.6819	266.098
71.7829	22.684	266.122
71.7895	22.6861	266.146
71.7961	22.6881	266.171
71.8026	22.6902	266.195
71.8092	22.6923	266.22
71.8158	22.6944	266.244
71.8224	22.6965	266.268
71.8289	22.6985	266.293
71.8355	22.7006	266.317
71.8421	22.7027	266.341
71.8487	22.7048	266.366
71.8553	22.7069	266.39
71.8618	22.6618	266.415
71.8684	22.6639	266.439
71.875	22.666	266.463
71.8816	22.668	266.488
71.8882	22.6701	266.512
71.8947	22.6722	266.537
71.4314	22.6743	266.561
71.4379	22.6763	266.585
71.4444	22.6784	266.61
71.451	22.6805	266.634
71.4575	22.6826	266.659
71.4641	22.6846	266.683
71.4706	22.6867	266.707
71.4771	22.6888	266.732
71.4837	22.6909	266.756
71.4902	22.6929	266.78
71.4967	22.695	266.805
71.5033	22.6971	266.829
71.5098	22.6992	266.854
71.5163	22.7012	266.878
71.5229	22.7033	266.902
71.5294	22.7054	266.927
71.5359	22.7075	266.951
71.5425	22.7095	266.976
71.549	22.7116	267
71.5556	22.7137	267.024
71.5621	22.7158	267.049
71.5686	22.7178	267.073
71.5752	22.7199	267.098
71.5817	22.722	267.122
71.5882	22.7241	267.146
71.5948	22.7261	267.171
71.6013	22.7282	267.195
71.6078	22.7303	267.22
71.6144	22.7324	267.244
71.6209	22.7344	267.268
71.6275	22.7365	267.293
71.634	22.7386	267.317
71.6405	22.7407	267.341
71.6471	22.7427	267.366
71.6536	22.7448	267.39
71.6601	22.7469	267.415
71.6667	22.749	267.439
71.6732	22.751	267.463
71.6797	22.7531	267.488
71.6863	22.7552	267.512
71.6928	22.7573	267.537
71.6993	22.7593	267.561
71.7059	22.7614	267.585
71.7124	22.7635	267.61
71.719	22.7656	267.634
71.7255	22.7676	267.659
71.732	22.7697	267.683
71.7386	22.7718	267.707
71.7451	22.7739	267.732
71.7516	22.7759	267.756
71.7582	22.778	267.78
71.7647	22.7801	267.805
71.7712	22.7822	267.829
71.7778	22.7842	267.854
71.7843	22.7863	267.878
71.7908	22.7884	267.902
71.7974	22.7905	267.927
71.8039	22.7925	267.951
71.8105	22.7946	267.976
71.817	22.7967	268
71.8235	22.7988	268.024
71.8301	22.8008	268.049
71.8366	22.8029	268.073
71.8431	22.805	268.098
71.8497	22.8071	268.122
71.8562	22.8091	268.146
71.8627	22.8112	268.171
71.8693	22.8133	268.195
71.8758	22.8154	268.22
71.8824	22.8174	268.244
71.8889	22.8195	268.268
71.8954	22.8216	268.293
71.902	22.8237	268.317
71.9085	22.8257	268.341
71.915	22.8278	268.366
71.9216	22.8299	268.39
71.9281	22.832	268.415
71.9346	22.834	268.439
71.9412	22.8361	268.463
71.9477	22.8382	268.488
71.9542	22.8402	268.512
71.9608	22.8423	268.537
71.9673	22.8444	268.561
71.9739	22.8465	268.585
71.9804	22.8485	268.61
71.9869	22.8506	268.634
71.9935	22.8527	268.659
